,Ship Mode,Customer Name,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Inventory,date_difference,Sales
7354,3,702,2,0,438,3,94109,3,1,12,29.9,5.0,0.0,13.455,29.9,7,29.9
7355,2,45,1,0,123,20,48205,0,1,3,116.4,8.0,0.0,52.38,582,2,116.4
7356,3,487,2,0,375,1,85023,3,1,2,1.408,1.0,0.2,0.1584,7.04,5,1.408
7357,3,487,2,0,375,1,85023,3,0,9,169.568,2.0,0.2,0.0,339.136,5,169.568
7358,2,22,1,0,374,36,19143,1,2,13,251.964,6.0,0.4,-50.3928,251.964,4,251.964
7359,2,22,1,0,374,36,19143,1,0,16,523.764,3.0,0.4,-192.0468,523.764,4,523.764
7360,0,351,0,0,266,3,90036,3,1,12,19.44,3.0,0.0,9.3312,58.32,2,19.44
7361,0,351,0,0,266,3,90036,3,0,5,194.352,3.0,0.2,-36.441,388.704,2,194.352
7362,0,351,0,0,266,3,90036,3,1,3,36.624,3.0,0.2,13.734,73.248,2,36.624
7363,3,210,1,0,374,36,19140,1,2,13,340.182,3.0,0.4,-73.7061,1360.728,6,340.182
7364,3,210,1,0,374,36,19140,1,1,8,12.672,8.0,0.2,2.6928,63.36,6,12.672
7365,3,210,1,0,374,36,19140,1,1,3,6.888,2.0,0.7,-5.0512,20.664,6,6.888
7366,3,210,1,0,374,36,19140,1,1,14,32.544,2.0,0.2,-7.7292,97.632,6,32.544
7367,3,210,1,0,374,36,19140,1,0,5,347.802,7.0,0.3,-24.843,347.802,6,347.802
7368,0,72,1,0,295,8,33180,2,1,3,15.57,3.0,0.7,-11.937,46.71,2,15.57
7369,2,752,0,0,394,31,27604,2,1,10,4.608,2.0,0.2,1.6704,18.432,2,4.608
7370,3,92,1,0,162,14,67846,0,2,13,257.98,2.0,0.0,74.8142,515.96,4,257.98
7371,2,344,0,0,262,3,90805,3,1,14,153.78,11.0,0.0,44.5962,615.12,2,153.78
7372,2,344,0,0,262,3,90805,3,1,14,61.02,3.0,0.0,0.6102,122.04,2,61.02
7373,2,344,0,0,262,3,90805,3,1,15,110.11,7.0,0.0,31.9319,110.11,2,110.11
7374,2,344,0,0,262,3,90805,3,1,8,7.89,1.0,0.0,3.5505,15.78,2,7.89
7375,3,525,1,0,437,3,92037,3,1,3,36.024,3.0,0.2,11.7078,108.072,7,36.024
7376,0,308,1,0,41,11,61701,0,1,2,54.336,4.0,0.2,5.4336,163.008,3,54.336
7377,3,540,1,0,452,45,98115,3,1,14,92.52,6.0,0.0,24.9804,277.56,4,92.52
7378,1,549,0,0,150,31,28314,2,1,2,10.272,3.0,0.2,1.1556,41.088,0,10.272
7379,3,17,0,0,348,25,68104,0,1,14,40.74,3.0,0.0,0.4074,203.7,5,40.74
7380,3,17,0,0,348,25,68104,0,1,10,14.4,5.0,0.0,7.056,28.8,5,14.4
7381,3,17,0,0,348,25,68104,0,2,13,149.95,5.0,0.0,41.986,149.95,5,149.95
7382,3,17,0,0,348,25,68104,0,1,15,16.9,2.0,0.0,5.07,16.9,5,16.9
7383,3,17,0,0,348,25,68104,0,1,12,17.61,3.0,0.0,8.4528,52.83,5,17.61
7384,3,17,0,0,348,25,68104,0,1,1,378,2.0,0.0,136.08,1134,5,378.0
7385,3,17,0,0,348,25,68104,0,1,12,17.64,3.0,0.0,8.6436,17.64,5,17.64
7386,3,17,0,0,348,25,68104,0,1,14,373.08,6.0,0.0,100.7316,746.16,5,373.08
7387,3,17,0,0,348,25,68104,0,0,9,1336.44,14.0,0.0,387.5676,1336.44,5,1336.44
7388,3,17,0,0,348,25,68104,0,2,13,29.97,3.0,0.0,0.2997,59.94,5,29.97
7389,3,736,0,0,76,40,37421,2,0,5,390.368,2.0,0.2,48.796,390.368,4,390.368
7390,3,736,0,0,76,40,37421,2,0,9,101.52,5.0,0.2,19.035,406.08,4,101.52
7391,2,449,0,0,147,33,45014,1,1,12,74.352,3.0,0.2,23.235,371.76,3,74.352
7392,3,236,0,0,266,3,90049,3,1,12,15.7,5.0,0.0,7.065,31.4,4,15.7
7393,3,236,0,0,266,3,90049,3,1,2,59.52,3.0,0.0,15.4752,119.04,4,59.52
7394,3,236,0,0,266,3,90049,3,1,12,34.4,5.0,0.0,15.824,68.8,4,34.4
7395,3,196,1,0,329,30,10024,1,0,16,313.176,2.0,0.4,-120.0508,626.352,5,313.176
7396,3,196,1,0,329,30,10024,1,0,5,866.646,3.0,0.1,173.3292,4333.23,5,866.646
7397,1,195,1,0,147,33,45014,1,1,1,795.408,6.0,0.2,59.6556,1590.816,0,795.408
7398,2,513,0,0,80,11,60610,0,1,12,35.856,9.0,0.2,12.9978,71.712,3,35.856
7399,2,513,0,0,80,11,60610,0,2,0,23.84,4.0,0.2,3.278,119.2,3,23.84
7400,3,753,0,0,452,45,98103,3,0,9,43.13,1.0,0.0,14.6642,43.13,5,43.13
7401,3,753,0,0,452,45,98103,3,1,12,30.87,7.0,0.0,14.2002,123.48,5,30.87
7402,3,691,0,0,329,30,10011,1,1,15,70.12,4.0,0.0,21.036,210.36,4,70.12
7403,3,167,1,0,62,3,93010,3,0,4,509.9575,5.0,0.15,41.9965,1529.8725,5,509.9575
7404,3,167,1,0,62,3,93010,3,0,9,122.91,3.0,0.0,34.4148,614.55,5,122.91
7405,3,167,1,0,62,3,93010,3,0,5,97.568,2.0,0.2,-6.098,390.272,5,97.568
7406,3,167,1,0,62,3,93010,3,0,5,722.352,3.0,0.2,81.2646,2167.056,5,722.352
7407,0,492,0,0,80,11,60653,0,1,10,11.52,5.0,0.2,4.176,23.04,1,11.52
7408,3,352,1,0,266,3,90032,3,0,9,167.84,8.0,0.0,11.7488,503.52,7,167.84
7409,3,390,0,0,485,33,43615,1,0,16,172.11,1.0,0.4,-94.6605,688.44,4,172.11
7410,0,17,0,0,329,30,10011,1,2,0,99.98,2.0,0.0,7.9984,399.92,1,99.98
7411,3,524,2,0,483,35,97224,3,2,13,156.792,1.0,0.2,17.6391,627.168,4,156.792
7412,3,524,2,0,483,35,97224,3,2,0,35.36,2.0,0.2,-3.094,106.08,4,35.36
7413,3,524,2,0,483,35,97224,3,0,9,13.592,1.0,0.2,-0.3398,40.776,4,13.592
7414,2,716,1,0,374,36,19134,1,0,5,386.68,2.0,0.3,-5.524,1546.72,2,386.68
7415,2,716,1,0,374,36,19134,1,2,0,379.96,5.0,0.2,47.495,379.96,2,379.96
7416,2,716,1,0,374,36,19134,1,2,13,539.91,3.0,0.4,-116.9805,2699.55,2,539.91
7417,2,716,1,0,374,36,19134,1,1,12,41.24,5.0,0.2,13.9185,123.72,2,41.24
7418,2,716,1,0,374,36,19134,1,1,3,51.897,1.0,0.7,-41.5176,103.794,2,51.897
7419,2,716,1,0,374,36,19134,1,1,14,552.56,5.0,0.2,-138.14,1105.12,2,552.56
7420,2,716,1,0,374,36,19134,1,1,3,23.16,5.0,0.7,-15.44,23.16,2,23.16
7421,2,716,1,0,374,36,19134,1,1,14,126.08,2.0,0.2,-28.368,252.16,2,126.08
7422,2,716,1,0,374,36,19134,1,2,11,449.1,3.0,0.7,-643.71,898.2,2,449.1
7423,3,116,0,0,374,36,19143,1,1,1,195.104,4.0,0.2,21.9492,780.416,4,195.104
7424,3,116,0,0,374,36,19143,1,0,9,36.672,3.0,0.2,6.4176,73.344,4,36.672
7425,2,474,0,0,207,41,77070,0,0,5,85.246,2.0,0.3,-6.089,340.984,2,85.246
7426,2,474,0,0,207,41,77070,0,0,9,32.712,2.0,0.6,-26.1696,163.56,2,32.712
7427,3,494,1,0,215,22,39212,2,1,3,11.43,3.0,0.0,5.3721,22.86,4,11.43
7428,3,494,1,0,215,22,39212,2,1,3,30.44,2.0,0.0,14.9156,60.88,4,30.44
7429,3,494,1,0,215,22,39212,2,1,12,12.96,2.0,0.0,6.3504,51.84,4,12.96
7430,3,494,1,0,215,22,39212,2,1,12,16,4.0,0.0,7.68,16,4,16.0
7431,3,494,1,0,215,22,39212,2,1,1,32.67,3.0,0.0,8.4942,65.34,4,32.67
7432,3,646,0,0,375,1,85023,3,1,8,4.464,3.0,0.2,-0.9486,22.32,4,4.464
7433,3,646,0,0,375,1,85023,3,1,3,9.345,5.0,0.7,-6.5415,37.38,4,9.345
7434,3,72,1,0,358,3,93030,3,1,3,9.144,3.0,0.2,3.0861,45.72,5,9.144
7435,3,72,1,0,358,3,93030,3,1,3,23.136,6.0,0.2,8.3868,92.544,5,23.136
7436,3,72,1,0,358,3,93030,3,1,2,99.2,5.0,0.0,25.792,496,5,99.2
7437,3,67,1,0,452,45,98105,3,1,3,21.36,5.0,0.2,7.209,106.8,4,21.36
7438,2,137,1,0,106,45,98042,3,0,9,46.9,5.0,0.0,13.132,187.6,3,46.9
7439,3,347,0,0,266,3,90049,3,1,3,18.72,5.0,0.2,6.552,37.44,4,18.72
7440,3,347,0,0,266,3,90049,3,0,16,236.528,2.0,0.2,-2.9566,1182.64,4,236.528
7441,0,385,1,0,437,3,92105,3,1,10,18.9,3.0,0.0,8.694,56.7,2,18.9
7442,0,781,1,0,54,41,78521,0,1,12,10.688,2.0,0.2,3.7408,53.44,2,10.688
7443,0,781,1,0,54,41,78521,0,1,14,237.096,3.0,0.2,20.7459,474.192,2,237.096
7444,2,652,2,0,80,11,60610,0,1,12,5.184,1.0,0.2,1.8144,20.736,4,5.184
7445,2,652,2,0,80,11,60610,0,1,12,65.584,2.0,0.2,23.7742,327.92,4,65.584
7446,2,652,2,0,80,11,60610,0,0,9,22.2,1.0,0.6,-26.085,44.4,4,22.2
7447,2,652,2,0,80,11,60610,0,1,12,419.4,5.0,0.2,146.79,1677.6,4,419.4
7448,0,533,0,0,228,40,37918,2,0,9,88.92,5.0,0.2,14.4495,88.92,3,88.92
7449,2,673,2,0,207,41,77036,0,1,2,9.912,3.0,0.2,3.2214,9.912,5,9.912
7450,2,673,2,0,207,41,77036,0,0,5,318.43,5.0,0.3,-77.333,318.43,5,318.43
7451,2,673,2,0,207,41,77036,0,1,3,5.8,5.0,0.8,-10.15,29,5,5.8
7452,2,673,2,0,207,41,77036,0,2,13,1415.76,6.0,0.2,88.485,4247.28,5,1415.76
7453,3,290,0,0,44,11,60440,0,2,13,148.48,2.0,0.2,16.704,445.44,6,148.48
7454,3,422,0,0,80,11,60623,0,1,10,9.248,4.0,0.2,3.1212,9.248,5,9.248
7455,3,422,0,0,80,11,60623,0,1,14,1036.624,2.0,0.2,51.8312,2073.248,5,1036.624
7456,0,454,0,0,511,44,22980,2,2,13,569.64,2.0,0.0,148.1064,2278.56,2,569.64
7457,0,454,0,0,511,44,22980,2,1,3,9.14,1.0,0.0,4.57,9.14,2,9.14
7458,0,454,0,0,511,44,22980,2,0,9,1196.86,7.0,0.0,119.686,3590.58,2,1196.86
7459,0,454,0,0,511,44,22980,2,0,4,523.26,9.0,0.0,125.5824,1046.52,2,523.26
7460,2,35,0,0,266,3,90004,3,2,6,639.968,4.0,0.2,215.9892,3199.84,3,639.968
7461,2,35,0,0,266,3,90004,3,1,12,52.76,2.0,0.0,24.2696,52.76,3,52.76
7462,2,576,0,0,452,45,98105,3,2,0,538.92,9.0,0.0,80.838,1616.76,2,538.92
7463,3,471,0,0,501,3,93277,3,1,2,14.88,2.0,0.0,3.72,29.76,7,14.88
7464,3,471,0,0,501,3,93277,3,1,12,34.24,8.0,0.0,15.408,34.24,7,34.24
7465,3,471,0,0,501,3,93277,3,1,14,261.74,2.0,0.0,65.435,785.22,7,261.74
7466,3,45,1,0,266,3,90008,3,1,1,87.84,8.0,0.0,23.7168,351.36,4,87.84
7467,2,744,2,0,266,3,90045,3,0,9,34.92,4.0,0.0,11.8728,174.6,4,34.92
7468,3,20,0,0,329,30,10011,1,1,12,14.94,3.0,0.0,7.0218,74.7,5,14.94
7469,3,20,0,0,329,30,10011,1,0,9,14.56,2.0,0.0,6.2608,14.56,5,14.56
7470,3,40,1,0,374,36,19143,1,1,3,3.576,4.0,0.7,-2.8608,7.152,5,3.576
7471,3,40,1,0,374,36,19143,1,1,14,147.184,2.0,0.2,-29.4368,441.552,5,147.184
7472,0,274,2,0,252,42,84043,3,2,6,1499.95,5.0,0.0,449.985,2999.9,2,1499.95
7473,3,615,1,0,80,11,60653,0,1,2,13.568,4.0,0.2,3.2224,67.84,5,13.568
7474,3,486,2,0,194,15,42420,2,0,5,2573.82,9.0,0.0,746.4078,12869.1,4,2573.82
7475,3,486,2,0,194,15,42420,2,1,3,609.98,2.0,0.0,274.491,2439.92,4,609.98
7476,3,486,2,0,194,15,42420,2,1,2,5.48,2.0,0.0,1.4796,27.4,4,5.48
7477,3,486,2,0,194,15,42420,2,2,13,391.98,2.0,0.0,113.6742,1175.94,4,391.98
7478,3,486,2,0,194,15,42420,2,2,13,755.96,4.0,0.0,204.1092,755.96,4,755.96
7479,3,486,2,0,194,15,42420,2,1,8,31.12,4.0,0.0,0.3112,62.24,4,31.12
7480,3,486,2,0,194,15,42420,2,1,12,6.54,1.0,0.0,3.0084,13.08,4,6.54
7481,2,451,2,0,208,3,92646,3,1,7,12.78,1.0,0.0,5.751,12.78,2,12.78
7482,3,407,2,0,329,30,10011,1,1,3,18.464,4.0,0.2,6.924,18.464,7,18.464
7483,2,245,1,0,374,36,19140,1,0,5,445.802,7.0,0.3,-108.2662,891.604,2,445.802
7484,3,158,2,0,148,32,58103,0,1,2,2.48,1.0,0.0,0.868,2.48,5,2.48
7485,3,158,2,0,148,32,58103,0,1,3,25.9,5.0,0.0,12.691,51.8,5,25.9
7486,2,607,2,0,124,27,3820,1,1,12,29.9,5.0,0.0,14.651,29.9,5,29.9
7487,2,607,2,0,124,27,3820,1,2,0,2249.91,9.0,0.0,517.4793,2249.91,5,2249.91
7488,2,607,2,0,124,27,3820,1,0,16,1053.164,4.0,0.3,-105.3164,2106.328,5,1053.164
7489,3,42,0,0,437,3,92105,3,1,12,12.96,2.0,0.0,6.2208,12.96,4,12.96
7490,3,280,1,0,266,3,90032,3,0,9,106.68,6.0,0.0,33.0708,533.4,6,106.68
7491,1,144,0,0,495,30,13501,1,2,13,119.94,6.0,0.0,5.997,239.88,0,119.94
7492,3,163,0,0,207,41,77070,0,1,12,10.272,3.0,0.2,3.21,41.088,5,10.272
7493,3,163,0,0,207,41,77070,0,0,16,512.19,5.0,0.3,-65.853,1536.57,5,512.19
7494,3,163,0,0,207,41,77070,0,1,1,1.556,2.0,0.8,-4.2012,3.112,5,1.556
7495,3,751,0,0,517,3,92683,3,1,3,4.448,2.0,0.2,1.4456,22.24,4,4.448
7496,3,751,0,0,517,3,92683,3,0,9,276.69,3.0,0.0,49.8042,830.07,4,276.69
7497,3,751,0,0,517,3,92683,3,1,8,4.96,4.0,0.0,2.3312,9.92,4,4.96
7498,3,751,0,0,517,3,92683,3,1,2,71.92,4.0,0.0,20.8568,71.92,4,71.92
7499,3,751,0,0,517,3,92683,3,0,9,18.84,3.0,0.0,7.9128,37.68,4,18.84
7500,3,751,0,0,517,3,92683,3,2,0,140.97,3.0,0.0,19.7358,281.94,4,140.97
7501,3,751,0,0,517,3,92683,3,2,13,470.376,3.0,0.2,52.9173,940.752,4,470.376
7502,1,758,0,0,266,3,90036,3,1,2,6.08,2.0,0.0,2.0672,24.32,0,6.08
7503,1,758,0,0,266,3,90036,3,2,13,164.792,1.0,0.2,18.5391,659.168,0,164.792
7504,2,353,1,0,22,28,8401,1,1,7,23.36,2.0,0.0,11.68,70.08,4,23.36
7505,3,79,0,0,457,11,60076,0,1,3,12.176,4.0,0.8,-18.8728,60.88,5,12.176
7506,3,691,0,0,438,3,94122,3,2,13,46.384,2.0,0.2,5.2182,92.768,4,46.384
7507,3,691,0,0,438,3,94122,3,1,14,362.92,2.0,0.0,105.2468,362.92,4,362.92
7508,3,387,0,0,94,33,43229,1,1,12,9.248,2.0,0.2,3.3524,27.744,4,9.248
7509,3,387,0,0,94,33,43229,1,2,13,1889.946,9.0,0.4,-377.9892,1889.946,4,1889.946
7510,3,387,0,0,94,33,43229,1,1,14,62.04,5.0,0.2,4.653,310.2,4,62.04
7511,3,387,0,0,94,33,43229,1,0,9,396.92,5.0,0.2,148.845,793.84,4,396.92
7512,3,387,0,0,94,33,43229,1,1,14,239.456,7.0,0.2,17.9592,239.456,4,239.456
7513,3,387,0,0,94,33,43229,1,1,2,13.12,5.0,0.2,2.132,39.36,4,13.12
7514,2,387,0,0,407,15,40475,2,1,3,29.36,2.0,0.0,13.5056,29.36,3,29.36
7515,2,387,0,0,407,15,40475,2,1,1,214.9,5.0,0.0,62.321,644.7,3,214.9
7516,2,387,0,0,407,15,40475,2,1,3,15.92,4.0,0.0,7.4824,63.68,3,15.92
7517,2,387,0,0,407,15,40475,2,2,0,146.45,5.0,0.0,48.3285,292.9,3,146.45
7518,2,387,0,0,407,15,40475,2,1,14,15.14,1.0,0.0,0.6056,15.14,3,15.14
7519,2,387,0,0,407,15,40475,2,1,10,5.76,2.0,0.0,2.6496,11.52,3,5.76
7520,2,387,0,0,407,15,40475,2,2,6,1399.98,2.0,0.0,629.991,1399.98,3,1399.98
7521,3,488,0,0,241,33,43130,1,1,3,8.952,2.0,0.7,-7.46,8.952,6,8.952
7522,3,488,0,0,241,33,43130,1,1,3,8.856,6.0,0.7,-6.4944,17.712,6,8.856
7523,3,488,0,0,241,33,43130,1,0,5,85.246,2.0,0.3,-1.2178,85.246,6,85.246
7524,3,169,0,0,181,35,97030,3,1,7,21.728,7.0,0.2,7.6048,43.456,6,21.728
7525,3,169,0,0,181,35,97030,3,0,5,1487.04,5.0,0.2,148.704,2974.08,6,1487.04
7526,1,657,1,0,438,3,94109,3,1,7,71.88,6.0,0.0,33.0648,287.52,0,71.88
7527,1,657,1,0,438,3,94109,3,0,9,9.24,3.0,0.0,2.9568,9.24,0,9.24
7528,1,657,1,0,438,3,94109,3,1,12,35.88,6.0,0.0,16.146,107.64,0,35.88
7529,1,657,1,0,438,3,94109,3,1,3,17.04,3.0,0.2,5.538,68.16,0,17.04
7530,1,657,1,0,438,3,94109,3,1,3,931.176,3.0,0.2,314.2719,3724.704,0,931.176
7531,0,457,0,0,263,4,80501,3,0,9,266.352,3.0,0.2,-13.3176,1065.408,2,266.352
7532,0,457,0,0,263,4,80501,3,0,5,483.136,4.0,0.2,54.3528,1449.408,2,483.136
7533,3,681,0,0,179,31,27834,2,0,5,196.784,2.0,0.2,-22.1382,787.136,4,196.784
7534,3,681,0,0,179,31,27834,2,0,4,231.92,5.0,0.2,5.798,463.84,4,231.92
7535,3,329,1,0,266,3,90004,3,1,15,29.7,3.0,0.0,8.019,89.1,7,29.7
7536,3,497,0,0,207,41,77041,0,0,9,13.592,2.0,0.6,-14.2716,54.368,5,13.592
7537,2,312,0,0,438,3,94109,3,1,12,70.88,2.0,0.0,33.3136,212.64,3,70.88
7538,3,91,1,0,120,4,80219,3,1,14,114.288,1.0,0.2,12.8574,571.44,4,114.288
7539,3,91,1,0,120,4,80219,3,1,3,36.624,8.0,0.7,-24.416,73.248,4,36.624
7540,3,91,1,0,120,4,80219,3,0,4,242.352,8.0,0.7,-363.528,484.704,4,242.352
7541,3,91,1,0,120,4,80219,3,2,13,49.616,2.0,0.2,4.9616,148.848,4,49.616
7542,3,91,1,0,120,4,80219,3,0,9,508.704,6.0,0.2,0.0,1526.112,4,508.704
7543,3,91,1,0,120,4,80219,3,2,13,57.36,6.0,0.2,-14.34,172.08,4,57.36
7544,3,91,1,0,120,4,80219,3,0,5,906.68,5.0,0.2,68.001,1813.36,4,906.68
7545,3,179,1,0,209,41,77340,0,2,13,719.952,6.0,0.2,71.9952,1439.904,5,719.952
7546,3,179,1,0,209,41,77340,0,2,13,755.944,7.0,0.2,66.1451,3779.72,5,755.944
7547,3,179,1,0,209,41,77340,0,1,3,11.98,5.0,0.8,-19.168,11.98,5,11.98
7548,3,179,1,0,209,41,77340,0,1,3,0.898,1.0,0.8,-1.5715,4.49,5,0.898
7549,0,253,1,0,207,41,77036,0,0,9,21.204,3.0,0.6,-11.6622,63.612,2,21.204
7550,3,420,1,0,329,30,10024,1,1,7,34.74,3.0,0.0,17.37,173.7,5,34.74
7551,3,420,1,0,329,30,10024,1,2,13,833.94,6.0,0.0,216.8244,2501.82,5,833.94
7552,3,420,1,0,329,30,10024,1,1,3,12.96,3.0,0.2,4.536,25.92,5,12.96
7553,3,420,1,0,329,30,10024,1,1,12,25.92,4.0,0.0,12.4416,129.6,5,25.92
7554,2,58,0,0,374,36,19134,1,0,4,349.965,7.0,0.5,-216.9783,1749.825,4,349.965
7555,2,58,0,0,374,36,19134,1,1,2,22.32,5.0,0.2,5.301,111.6,4,22.32
7556,3,412,1,0,94,12,47201,0,1,12,158.28,6.0,0.0,72.8088,158.28,5,158.28
7557,3,412,1,0,94,12,47201,0,1,3,497.94,3.0,0.0,224.073,1493.82,5,497.94
7558,3,193,0,0,262,30,11561,1,1,1,533.94,3.0,0.0,154.8426,2135.76,4,533.94
7559,3,193,0,0,262,30,11561,1,1,12,167.94,3.0,0.0,82.2906,671.76,4,167.94
7560,3,193,0,0,262,30,11561,1,0,9,31.68,6.0,0.0,9.8208,95.04,4,31.68
7561,0,106,0,0,241,36,17602,1,0,5,170.786,1.0,0.3,0.0,512.358,2,170.786
7562,3,636,0,0,80,11,60610,0,0,4,198.744,4.0,0.3,0.0,198.744,4,198.744
7563,0,651,2,0,120,4,80219,3,2,0,63.824,2.0,0.2,13.5626,319.12,2,63.824
7564,2,748,0,0,452,45,98103,3,0,5,435.168,4.0,0.2,-59.8356,2175.84,2,435.168
7565,2,748,0,0,452,45,98103,3,0,4,48.58,1.0,0.0,7.7728,97.16,2,48.58
7566,0,424,1,0,207,41,77070,0,2,0,47.976,3.0,0.2,8.3958,95.952,2,47.976
7567,0,424,1,0,207,41,77070,0,1,12,20.736,4.0,0.2,7.2576,82.944,2,20.736
7568,3,639,0,0,266,3,90045,3,1,2,26.46,9.0,0.0,11.907,105.84,5,26.46
7569,3,639,0,0,266,3,90045,3,1,12,49.12,4.0,0.0,23.0864,49.12,5,49.12
7570,3,639,0,0,266,3,90045,3,1,8,15,3.0,0.0,7.2,60,5,15.0
7571,3,283,1,0,331,44,23602,2,1,14,194.7,5.0,0.0,9.735,584.1,5,194.7
7572,3,283,1,0,331,44,23602,2,0,16,591.32,4.0,0.0,112.3508,2365.28,5,591.32
7573,3,283,1,0,331,44,23602,2,1,2,2.84,1.0,0.0,0.8804,11.36,5,2.84
7574,3,789,1,0,266,3,90036,3,1,14,221.96,2.0,0.0,4.4392,665.88,4,221.96
7575,3,789,1,0,266,3,90036,3,2,0,236,4.0,0.0,40.12,708,4,236.0
7576,2,715,1,0,452,45,98115,3,2,0,41.94,2.0,0.0,15.0984,125.82,5,41.94
7577,2,715,1,0,452,45,98115,3,2,13,52.792,1.0,0.2,4.6193,263.96,5,52.792
7578,0,583,2,0,348,25,68104,0,0,5,563.94,3.0,0.0,112.788,1691.82,3,563.94
7579,2,48,0,0,314,28,7960,1,1,1,2625.12,8.0,0.0,735.0336,5250.24,4,2625.12
7580,2,48,0,0,314,28,7960,1,1,2,17.94,3.0,0.0,4.485,89.7,4,17.94
7581,0,246,0,0,374,36,19143,1,1,14,422.856,3.0,0.2,15.8571,1268.568,3,422.856
7582,3,221,1,0,329,30,10024,1,0,5,127.764,2.0,0.1,2.8392,383.292,5,127.764
7583,3,444,1,0,464,44,22153,2,2,13,3499.93,7.0,0.0,909.9818,17499.65,4,3499.93
7584,3,444,1,0,464,44,22153,2,1,10,14.4,5.0,0.0,6.624,28.8,4,14.4
7585,3,444,1,0,464,44,22153,2,1,12,122.97,3.0,0.0,60.2553,122.97,4,122.97
7586,3,444,1,0,464,44,22153,2,1,2,9.32,4.0,0.0,2.7028,46.6,4,9.32
7587,3,444,1,0,464,44,22153,2,1,3,122.94,3.0,0.0,59.0112,368.82,4,122.94
7588,3,537,0,0,418,3,95661,3,0,9,17.31,3.0,0.0,5.193,69.24,6,17.31
7589,3,191,0,0,413,11,61107,0,1,2,128.744,7.0,0.2,12.8744,643.72,4,128.744
7590,3,212,0,0,374,36,19134,1,0,9,58.248,9.0,0.2,11.6496,232.992,4,58.248
7591,3,212,0,0,374,36,19134,1,0,5,71.246,2.0,0.3,-19.3382,142.492,4,71.246
7592,3,212,0,0,374,36,19134,1,1,2,7.872,3.0,0.2,0.5904,23.616,4,7.872
7593,3,212,0,0,374,36,19134,1,0,5,887.271,3.0,0.3,-63.3765,4436.355,4,887.271
7594,3,151,0,0,123,20,48234,0,1,3,146.86,7.0,0.0,70.4928,146.86,4,146.86
7595,3,151,0,0,123,20,48234,0,1,3,36.56,4.0,0.0,18.28,146.24,4,36.56
7596,3,306,1,0,266,3,90004,3,2,13,225.576,3.0,0.2,22.5576,676.728,4,225.576
7597,3,396,0,0,464,35,97477,3,1,2,5.248,2.0,0.2,0.4592,20.992,5,5.248
7598,3,396,0,0,464,35,97477,3,1,2,38.256,3.0,0.2,4.782,38.256,5,38.256
7599,3,396,0,0,464,35,97477,3,1,12,40.24,5.0,0.2,13.078,40.24,5,40.24
7600,3,396,0,0,464,35,97477,3,2,11,29.925,5.0,0.7,-21.945,119.7,5,29.925
7601,3,396,0,0,464,35,97477,3,1,12,148.704,6.0,0.2,46.47,594.816,5,148.704
7602,3,396,0,0,464,35,97477,3,2,0,55.92,10.0,0.2,16.776,111.84,5,55.92
7603,3,739,1,0,390,37,2908,1,1,12,12.96,2.0,0.0,6.2208,51.84,4,12.96
7604,3,110,0,0,80,11,60623,0,0,9,25.176,3.0,0.6,-33.3582,100.704,4,25.176
7605,3,110,0,0,80,11,60623,0,0,9,5.584,2.0,0.6,-1.6752,11.168,4,5.584
7606,3,110,0,0,80,11,60623,0,1,14,1297.368,9.0,0.2,97.3026,6486.84,4,1297.368
7607,0,565,0,0,109,41,75220,0,1,14,264.32,2.0,0.2,19.824,792.96,3,264.32
7608,3,542,0,0,438,3,94122,3,1,12,25.92,4.0,0.0,12.4416,51.84,4,25.92
7609,3,542,0,0,438,3,94122,3,1,2,22.96,7.0,0.0,6.6584,22.96,4,22.96
7610,0,720,0,0,312,3,92553,3,1,12,19.44,3.0,0.0,9.3312,38.88,2,19.44
7611,0,113,0,0,162,14,67846,0,1,12,9.54,2.0,0.0,4.293,9.54,3,9.54
7612,0,113,0,0,162,14,67846,0,1,8,5.81,1.0,0.0,1.8011,29.05,3,5.81
7613,0,113,0,0,162,14,67846,0,1,2,5.76,2.0,0.0,1.728,5.76,3,5.76
7614,2,690,0,0,329,30,10035,1,0,9,14.91,3.0,0.0,4.6221,14.91,4,14.91
7615,3,621,1,0,353,8,32839,2,1,3,6.642,9.0,0.7,-4.428,13.284,4,6.642
7616,3,147,0,0,508,30,13601,1,1,12,18.54,2.0,0.0,8.7138,37.08,6,18.54
7617,3,147,0,0,508,30,13601,1,1,3,679.96,5.0,0.2,220.987,1359.92,6,679.96
7618,0,375,1,0,266,3,90032,3,0,16,189.576,1.0,0.2,9.4788,947.88,2,189.576
7619,0,375,1,0,266,3,90032,3,2,13,71.96,5.0,0.2,7.196,359.8,2,71.96
7620,3,627,0,0,266,3,90004,3,2,13,539.92,5.0,0.2,47.243,2699.6,4,539.92
7621,3,627,0,0,266,3,90004,3,0,5,725.344,4.0,0.2,54.4008,3626.72,4,725.344
7622,3,627,0,0,266,3,90004,3,1,2,7.44,3.0,0.0,2.604,37.2,4,7.44
7623,3,699,2,0,330,6,19711,1,1,1,39.48,1.0,0.0,11.0544,39.48,6,39.48
7624,2,561,2,0,123,20,48234,0,1,1,850.5,5.0,0.1,245.7,3402,4,850.5
7625,2,561,2,0,123,20,48234,0,0,9,75.33,9.0,0.0,19.5858,225.99,4,75.33
